Saat,Yuk Tahmin Plani (MWh),Ikili Anlasma (MWh),PTF (TL/MWh)Okuma Yukumlulu,SAM (MWh),SSM(MWh),KGUP (MWh),SMF (TL/MWh),YAL (0) Kodlu (MWh),YAL (1) Kodlu (MWh),YAL (2) Kodlu (MWh),YAL Teslim Edilmeyen (MWh),YAT (0) Kodlu (MWh),YAT (1) Kodlu (MWh),YAT (2) Kodlu (MWh),YAT Teslim Edilmeyen (MWh)
16.05.2018 00:00,30200.00,28187.50,177.01,15737.20,15737.30,27348.27,190.91,2337.67,0.00,0.00,1303.38,51.75,0.00,0.00,0.00
16.05.2018 01:00,29300.00,26383.20,167.00,15362.70,15362.70,25989.41,172.00,2300.50,0.00,0.00,1341.36,0.00,0.00,0.00,0.00
16.05.2018 02:00,28600.00,25685.70,177.00,15296.10,15296.20,25681.42,182.00,2399.23,0.00,0.00,1543.02,0.00,0.00,0.00,0.00
16.05.2018 03:00,27800.00,24944.40,209.85,14950.50,14950.50,25149.85,209.85,2412.75,0.00,0.00,1349.07,0.00,0.00,0.00,0.00
16.05.2018 04:00,26700.00,24637.40,176.82,14432.40,14432.60,24596.79,176.82,825.27,0.00,0.00,125.19,0.00,0.00,0.00,0.00
16.05.2018 05:00,25300.00,23666.30,114.84,14366.20,14366.10,23956.48,114.84,449.93,0.00,0.00,212.63,90.70,0.00,0.00,13.34
16.05.2018 06:00,25200.00,22078.60,132.02,16716.00,16715.80,24038.66,102.02,0.00,0.00,0.00,0.00,1430.00,0.00,0.00,365.76
16.05.2018 07:00,26600.00,23457.10,132.63,16817.30,16817.30,24744.65,124.00,0.00,550.00,0.00,2.58,1754.80,0.00,0.00,506.02
16.05.2018 08:00,30700.00,27092.70,188.40,18113.40,18113.40,27932.52,158.40,0.00,550.00,0.00,0.00,751.90,359.00,0.00,17.51
16.05.2018 09:00,33000.00,30024.90,181.63,18970.60,18970.60,29693.92,181.63,0.00,550.00,0.00,0.00,64.50,377.00,0.00,2.66
16.05.2018 10:00,33900.00,30737.40,177.00,19136.60,19136.60,30184.72,157.00,0.00,550.00,0.00,0.00,1065.33,0.00,0.00,336.07
16.05.2018 11:00,34500.00,31291.00,149.99,19047.90,19047.90,30926.13,145.00,0.00,0.00,0.00,0.00,1004.00,0.00,0.00,352.40
16.05.2018 12:00,33500.00,29785.80,130.01,18648.20,18648.20,29880.97,130.01,0.00,0.00,0.00,0.00,740.00,0.00,0.00,321.30
16.05.2018 13:00,34000.00,29543.20,188.32,19084.60,19084.60,30299.00,156.00,312.95,0.00,0.00,31.37,709.07,107.67,0.00,147.40
16.05.2018 14:00,34700.00,29978.20,205.34,19363.80,19363.80,31213.65,205.34,890.28,0.00,0.00,338.15,0.00,320.00,0.00,0.00
16.05.2018 15:00,34400.00,29849.80,205.00,19131.50,19131.50,31122.06,205.00,975.00,0.00,0.00,225.02,0.00,320.00,0.00,0.00
16.05.2018 16:00,34200.00,29697.70,211.99,19050.20,19050.00,31543.84,211.99,925.67,0.00,0.00,278.81,37.87,320.00,0.00,1.40
16.05.2018 17:00,33400.00,29247.50,208.68,17706.80,17706.80,31329.91,208.68,1066.67,0.00,0.00,404.62,0.00,320.00,0.00,0.00
16.05.2018 18:00,32600.00,28483.00,209.85,17271.20,17271.20,31182.25,209.85,1269.00,0.00,0.00,428.67,0.00,322.00,0.00,0.00
16.05.2018 19:00,33900.00,29013.10,215.43,17393.20,17393.10,31725.13,215.43,1900.97,0.00,0.00,882.06,120.78,320.00,0.00,1.07
16.05.2018 20:00,33400.00,30953.60,194.98,17638.00,17637.90,31621.96,194.98,252.97,765.00,0.00,139.59,454.82,320.00,0.00,22.36
16.05.2018 21:00,33400.00,30657.60,194.99,17655.50,17655.40,31332.64,194.99,560.50,500.00,0.00,169.55,65.95,320.00,0.00,15.62
16.05.2018 22:00,33200.00,31683.20,189.98,15945.80,15945.80,31110.78,203.88,1470.80,82.00,0.00,220.13,145.08,320.00,0.00,0.00
16.05.2018 23:00,31700.00,30053.90,189.99,15388.50,15388.40,29853.55,190.00,1560.03,0.00,0.00,318.44,66.00,320.00,0.00,0.00
17.05.2018 00:00,31000.00,28280.70,176.89,15404.20,15404.50,27883.71,190.79,1487.60,0.00,0.00,158.00,128.92,0.00,0.00,0.00
17.05.2018 01:00,30000.00,26187.60,199.84,15449.60,15449.60,26692.82,209.83,1671.83,0.00,0.00,302.66,37.97,0.00,0.00,0.00
17.05.2018 02:00,29300.00,25424.00,199.84,15474.50,15474.50,26182.78,210.00,1450.00,0.00,0.00,216.56,28.82,0.00,0.00,0.00
17.05.2018 03:00,28400.00,24728.70,179.99,15049.90,15049.90,25609.63,179.99,1182.00,0.00,0.00,197.30,0.00,0.00,0.00,0.00
17.05.2018 04:00,27400.00,24408.90,120.44,14736.50,14736.60,24388.51,165.00,1923.77,0.00,0.00,249.19,78.20,0.00,0.00,0.00
17.05.2018 05:00,26000.00,23347.10,164.99,14349.40,14349.30,23401.45,169.99,950.58,0.00,0.00,111.87,214.48,0.00,0.00,29.17
17.05.2018 06:00,25800.00,22346.10,124.99,16694.50,16694.50,23422.95,123.99,49.13,0.00,0.00,31.31,512.42,0.00,0.00,124.77
17.05.2018 07:00,27200.00,23668.90,164.99,17300.10,17300.00,24277.57,164.99,258.33,550.00,0.00,333.80,0.00,0.00,0.00,0.00
17.05.2018 08:00,31400.00,27329.30,167.00,18709.10,18709.10,27770.22,172.00,879.99,550.00,0.00,580.29,237.17,345.00,0.00,3.16
17.05.2018 09:00,33800.00,30323.00,191.71,19505.30,19505.30,29938.07,192.00,1140.00,550.00,0.00,738.49,0.00,376.00,0.00,0.00
17.05.2018 10:00,34800.00,31238.10,189.59,19589.00,19589.00,30342.55,204.59,1055.97,600.00,0.00,302.67,82.67,368.00,0.00,0.00
17.05.2018 11:00,35300.00,31208.20,179.99,19410.90,19411.00,30816.30,192.00,1397.00,0.00,0.00,278.71,0.00,365.00,0.00,0.00
17.05.2018 12:00,34300.00,29730.80,162.63,18845.00,18844.90,29503.18,178.00,1429.30,0.00,0.00,221.03,0.00,288.00,0.00,0.00
17.05.2018 13:00,34900.00,29763.70,183.05,19357.20,19357.20,30212.53,198.05,1854.60,0.00,0.00,403.41,0.00,285.00,0.00,0.00
17.05.2018 14:00,35500.00,30252.40,189.99,19569.50,19569.50,30884.81,219.90,3216.48,0.00,0.00,1276.88,0.00,343.00,0.00,0.00
17.05.2018 15:00,35200.00,29827.20,199.84,19440.80,19440.80,31182.34,229.70,2999.10,0.00,0.00,1217.19,0.00,287.00,0.00,0.00
17.05.2018 16:00,35100.00,29937.00,194.99,19677.00,19676.90,31435.97,230.00,1738.00,760.00,0.00,449.17,0.00,295.00,0.00,0.00
17.05.2018 17:00,34200.00,29508.90,194.98,18501.70,18501.70,31280.14,228.98,1659.00,600.00,0.00,367.65,0.00,288.00,0.00,0.00
17.05.2018 18:00,33400.00,28561.70,194.98,18068.20,18068.10,31039.20,224.98,1738.00,500.00,0.00,440.03,0.00,290.00,0.00,0.00
17.05.2018 19:00,33400.00,28855.40,199.84,17927.30,17927.30,31569.21,229.84,1406.00,500.00,0.00,380.41,0.00,335.00,0.00,0.00
17.05.2018 20:00,32900.00,30374.10,194.98,17289.10,17289.00,31649.18,209.98,846.30,486.00,0.00,221.34,0.00,374.00,0.00,0.00
17.05.2018 21:00,33900.00,30118.70,199.84,17529.70,17529.70,31792.12,214.84,1894.96,350.00,0.00,911.79,0.00,379.00,0.00,0.00
17.05.2018 22:00,33700.00,31493.60,189.59,16053.90,16054.00,31697.97,215.00,2186.55,350.00,0.00,830.31,0.00,384.00,0.00,0.00
17.05.2018 23:00,32200.00,29906.10,187.99,15802.50,15802.80,30690.21,197.99,1385.28,350.00,0.00,342.54,171.73,384.00,0.00,3.50
18.05.2018 00:00,31300.00,26786.80,179.89,15455.40,15455.40,28391.31,190.00,1157.07,0.00,0.00,263.02,63.33,0.00,0.00,0.00
18.05.2018 01:00,29800.00,24824.70,165.00,15410.70,15410.60,27383.89,180.00,957.85,0.00,0.00,223.77,0.00,0.00,0.00,0.00
18.05.2018 02:00,29500.00,23904.50,179.90,15594.40,15594.40,26487.90,184.90,1062.45,0.00,0.00,300.91,104.58,0.00,0.00,0.00
18.05.2018 03:00,28800.00,22923.60,189.99,15054.70,15054.60,26004.27,189.99,593.63,0.00,0.00,233.68,0.00,0.00,0.00,0.00
18.05.2018 04:00,27900.00,22350.30,191.99,14815.20,14815.10,25422.89,191.99,464.24,0.00,0.00,134.92,0.00,0.00,0.00,0.00
18.05.2018 05:00,26600.00,21537.50,179.99,14494.70,14494.70,24462.01,179.99,574.84,0.00,0.00,98.30,422.48,0.00,0.00,121.14
18.05.2018 06:00,25500.00,21146.50,125.00,16087.80,16087.90,23984.76,125.00,0.00,0.00,0.00,0.00,625.22,0.00,0.00,342.18
18.05.2018 07:00,26500.00,22210.60,192.00,17074.70,17074.60,25070.28,192.00,0.00,623.00,0.00,35.37,591.87,0.00,0.00,167.29
18.05.2018 08:00,30000.00,25744.00,213.99,18539.00,18538.90,28296.33,213.99,487.77,771.00,0.00,148.35,480.52,384.00,0.00,0.94
18.05.2018 09:00,31700.00,28205.80,215.05,19512.70,19512.60,29990.91,215.05,485.00,768.00,0.00,130.00,23.67,379.00,0.00,0.00
18.05.2018 10:00,32300.00,28906.40,202.01,19787.80,19787.80,30458.44,202.01,424.40,768.00,0.00,138.27,0.00,353.00,0.00,0.00
18.05.2018 11:00,32800.00,29030.60,198.99,19752.30,19752.30,31103.85,198.99,884.00,368.00,0.00,201.05,0.00,371.00,0.00,0.00
18.05.2018 12:00,31700.00,27785.00,181.59,18745.90,18746.00,29441.94,181.59,1025.80,364.00,0.00,159.79,0.00,293.00,0.00,0.00
18.05.2018 13:00,32400.00,27034.00,165.00,18783.20,18783.20,29161.94,165.00,454.70,364.00,0.00,30.82,608.42,290.00,0.00,223.47
18.05.2018 14:00,33800.00,27646.90,209.99,19784.00,19784.00,31390.75,242.14,2690.00,272.00,0.00,862.99,0.00,321.00,0.00,0.00
18.05.2018 15:00,33900.00,26733.10,215.51,19944.20,19944.20,31360.21,242.14,2533.75,119.00,0.00,836.76,0.00,365.00,0.00,0.00
18.05.2018 16:00,34500.00,26553.70,215.48,20167.10,20167.00,31130.05,245.48,3177.00,0.00,0.00,827.16,0.00,365.00,0.00,0.00
18.05.2018 17:00,34400.00,26670.00,216.33,18845.60,18845.50,31136.45,250.00,3307.00,0.00,0.00,796.68,0.00,365.00,0.00,0.00
18.05.2018 18:00,34300.00,26143.00,216.21,18424.30,18424.20,30919.11,250.00,3459.00,0.00,0.00,836.92,0.00,368.00,0.00,0.00
18.05.2018 19:00,34500.00,26651.10,215.28,18213.80,18213.80,31270.72,238.12,2982.05,363.00,0.00,1175.27,0.00,371.00,0.00,0.00
18.05.2018 20:00,34000.00,28852.30,202.01,17643.90,17643.90,31115.83,232.00,2849.00,366.00,0.00,1352.75,0.00,376.00,0.00,0.00
18.05.2018 21:00,34700.00,28682.20,215.36,17800.30,17800.30,30937.25,238.12,2926.23,366.00,0.00,1247.74,0.00,449.25,0.00,0.00
18.05.2018 22:00,34000.00,29398.80,215.40,15816.50,15816.50,31120.72,238.12,3405.17,0.00,0.00,1308.32,0.00,603.00,0.00,13.70
18.05.2018 23:00,32500.00,27962.70,198.98,15221.80,15221.80,29601.02,223.98,3520.85,368.00,0.00,1671.84,119.00,505.00,0.00,0.00
19.05.2018 00:00,30600.00,26689.60,179.90,15161.00,15161.00,28002.22,184.90,1344.97,0.00,0.00,669.40,0.00,0.00,0.00,0.00
19.05.2018 01:00,29800.00,24828.40,199.99,14988.00,14987.90,26731.09,202.99,995.08,0.00,0.00,398.68,0.00,0.00,0.00,0.00
19.05.2018 02:00,29100.00,23616.20,191.99,15089.50,15089.40,26392.77,204.00,1482.98,0.00,0.00,561.31,95.60,0.00,0.00,0.00
19.05.2018 03:00,27900.00,22841.90,194.36,14797.30,14797.20,25701.11,198.36,987.45,0.00,0.00,378.09,0.00,0.00,0.00,0.00
19.05.2018 04:00,27000.00,22530.20,199.99,14110.60,14110.50,24884.07,169.99,0.00,0.00,0.00,0.00,424.95,0.00,0.00,184.90
19.05.2018 05:00,25500.00,21379.10,179.90,13616.10,13616.10,23456.39,149.90,0.00,0.00,0.00,0.00,683.87,0.00,0.00,119.37
19.05.2018 06:00,24900.00,20967.00,140.02,15058.80,15058.80,22770.55,137.02,0.00,0.00,0.00,0.00,1203.00,0.00,0.00,379.90
19.05.2018 07:00,25500.00,21276.10,179.90,15769.00,15769.00,22947.63,145.00,0.00,0.00,0.00,0.00,1494.00,0.00,0.00,393.85
19.05.2018 08:00,28800.00,24903.70,175.00,16834.80,16834.80,25544.97,145.00,0.00,400.00,0.00,265.51,2267.92,0.00,0.00,350.31
19.05.2018 09:00,31100.00,27940.00,189.95,17305.10,17305.10,27332.54,145.00,0.00,300.00,0.00,0.00,2257.63,0.00,0.00,328.33
19.05.2018 10:00,32700.00,29187.30,194.99,17671.60,17671.50,28123.38,145.00,0.00,225.00,0.00,0.00,2201.40,0.00,0.00,228.82
19.05.2018 11:00,33700.00,30043.30,209.73,17925.50,17925.50,28855.22,159.73,0.00,0.00,0.00,0.00,607.48,371.00,0.00,62.15
19.05.2018 12:00,32900.00,28676.50,189.94,17450.90,17450.90,28161.76,151.00,0.00,0.00,0.00,0.00,333.93,365.00,0.00,62.16
19.05.2018 13:00,33200.00,28188.10,198.48,17515.20,17515.10,28331.94,188.48,61.87,0.00,0.00,40.00,123.07,365.00,0.00,0.00
19.05.2018 14:00,33700.00,27750.80,205.89,17882.30,17882.40,28288.10,205.89,1575.67,0.00,0.00,1119.31,0.00,332.00,0.00,0.00
19.05.2018 15:00,33400.00,27497.90,202.00,17744.00,17743.90,28165.63,214.00,1871.93,0.00,0.00,657.38,86.53,287.00,0.00,1.46
19.05.2018 16:00,32800.00,27001.00,185.85,17617.10,17617.10,28233.33,205.85,2143.00,0.00,0.00,710.93,0.00,287.00,0.00,0.00
19.05.2018 17:00,32200.00,26304.90,189.99,17006.60,17006.50,28190.21,200.00,1639.88,0.00,0.00,529.77,0.00,287.00,0.00,0.00
19.05.2018 18:00,32200.00,26057.10,208.83,16884.80,16884.80,28331.27,210.00,1499.60,0.00,0.00,522.98,0.00,304.00,0.00,0.00
19.05.2018 19:00,32300.00,26893.80,210.00,16838.00,16837.80,29010.29,210.00,1425.00,0.00,0.00,539.18,0.00,367.00,0.00,0.00
19.05.2018 20:00,31500.00,28818.90,165.00,16610.60,16610.50,29225.19,151.00,173.05,0.00,0.00,85.07,0.00,372.00,0.00,0.00
19.05.2018 21:00,32300.00,28696.80,190.00,16438.80,16438.70,29534.36,181.00,727.10,0.00,0.00,362.10,45.72,378.00,0.00,0.49
19.05.2018 22:00,32000.00,29182.10,191.16,15054.90,15054.90,29470.99,151.00,226.50,0.00,0.00,104.04,723.50,383.00,0.00,126.19
19.05.2018 23:00,30800.00,27841.40,140.77,14602.30,14602.30,28217.72,140.77,0.00,0.00,0.00,0.00,1013.23,0.00,0.00,33.02
20.05.2018 00:00,29700.00,26171.90,206.73,15728.30,15728.30,26435.71,171.88,0.00,0.00,0.00,0.00,931.93,0.00,0.00,187.11
20.05.2018 01:00,28700.00,24775.40,209.99,15458.90,15458.80,24998.86,209.99,1161.08,0.00,0.00,664.17,129.83,0.00,0.00,0.00
20.05.2018 02:00,28100.00,23521.30,209.99,15501.20,15501.20,24679.29,209.99,1038.18,0.00,0.00,502.85,284.25,0.00,0.00,0.00
20.05.2018 03:00,26800.00,22784.80,209.99,15349.90,15349.90,23685.21,209.99,534.23,0.00,0.00,284.65,193.05,0.00,0.00,0.00
20.05.2018 04:00,25400.00,22223.40,209.99,14787.80,14787.90,22913.69,185.00,346.80,0.00,0.00,134.31,899.30,0.00,0.00,345.97
20.05.2018 05:00,23700.00,21097.40,210.00,14163.50,14163.60,21267.40,171.88,0.00,0.00,0.00,0.00,1693.57,0.00,0.00,458.39
20.05.2018 06:00,22800.00,20977.10,164.88,14972.00,14971.90,20623.13,50.00,0.00,0.00,0.00,0.00,2563.68,0.00,0.00,724.95
20.05.2018 07:00,22800.00,21154.30,105.00,15615.10,15615.00,20549.16,45.10,0.00,0.00,0.00,0.00,1974.00,0.00,0.00,456.78
20.05.2018 08:00,23600.00,23343.50,105.00,15779.80,15779.80,20677.71,75.00,0.00,0.00,0.00,0.00,1717.78,0.00,0.00,497.86
20.05.2018 09:00,25200.00,25432.40,74.01,16227.10,16227.10,21589.03,71.01,0.00,0.00,0.00,0.00,1525.23,0.00,0.00,183.57
20.05.2018 10:00,26600.00,27605.50,139.99,17302.70,17302.60,22590.37,133.00,0.00,0.00,0.00,0.00,1012.95,0.00,0.00,154.22
20.05.2018 11:00,27600.00,28072.90,140.00,17118.70,17118.60,23825.42,115.00,0.00,0.00,0.00,0.00,960.57,0.00,0.00,143.78
20.05.2018 12:00,27900.00,26843.90,160.60,16666.90,16666.90,23826.98,144.00,0.00,0.00,0.00,0.00,428.00,0.00,0.00,94.95
20.05.2018 13:00,28500.00,26872.60,180.00,16707.70,16707.70,24543.98,170.00,0.00,0.00,0.00,0.00,294.68,0.00,0.00,70.62
20.05.2018 14:00,28600.00,26903.40,180.00,16834.00,16834.00,24826.88,180.00,0.00,0.00,0.00,0.00,23.33,0.00,0.00,0.00
20.05.2018 15:00,28500.00,26260.10,189.95,16931.00,16931.00,24940.37,189.95,0.00,0.00,0.00,0.00,247.00,0.00,0.00,0.00
20.05.2018 16:00,28300.00,25959.00,210.00,16964.90,16964.90,25311.23,185.00,0.00,0.00,0.00,0.00,729.80,0.00,0.00,167.67
20.05.2018 17:00,28500.00,25565.00,208.00,16425.90,16425.90,25804.01,178.00,0.00,0.00,0.00,0.00,803.68,0.00,0.00,135.19
20.05.2018 18:00,28800.00,25763.20,209.99,16671.70,16671.60,26642.01,204.99,0.00,0.00,0.00,0.00,415.00,0.00,0.00,84.00
20.05.2018 19:00,29400.00,26689.30,214.00,16728.30,16728.20,27633.49,209.00,0.00,0.00,0.00,0.00,415.00,0.00,0.00,84.00
20.05.2018 20:00,29300.00,28728.50,210.00,16447.70,16447.60,28341.26,180.00,0.00,0.00,0.00,0.00,1365.67,0.00,0.00,641.98
20.05.2018 21:00,30000.00,28919.50,202.01,16778.30,16778.30,28896.91,170.00,0.00,0.00,0.00,0.00,934.00,25.00,0.00,270.81
20.05.2018 22:00,29900.00,30140.90,210.00,15561.20,15561.10,28510.74,165.00,0.00,0.00,0.00,0.00,987.00,95.00,0.00,296.40
20.05.2018 23:00,28500.00,28648.80,191.99,15150.00,15149.90,27335.43,145.00,0.00,0.00,0.00,0.00,1224.25,0.00,0.00,474.75
21.05.2018 00:00,27900.00,26878.90,175.01,14803.50,14803.50,25532.30,175.01,658.90,0.00,0.00,112.47,390.12,0.00,0.00,53.33
21.05.2018 01:00,27200.00,25190.70,186.87,14881.00,14881.00,24167.90,186.87,1060.05,0.00,0.00,320.12,55.25,0.00,0.00,0.00
21.05.2018 02:00,26600.00,24152.00,189.99,15089.40,15089.30,23916.33,189.99,247.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.05.2018 03:00,25700.00,23470.00,179.99,14955.20,14955.20,23224.74,179.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21.05.2018 04:00,24500.00,23198.60,142.68,14605.50,14605.40,22601.54,142.68,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.00
21.05.2018 05:00,23300.00,22145.00,96.01,14140.40,14140.40,22008.72,66.01,0.00,0.00,0.00,0.00,895.22,0.00,0.00,306.17
21.05.2018 06:00,23100.00,22130.30,49.99,15495.00,15495.10,22084.74,5.00,0.00,0.00,0.00,0.00,2224.67,0.00,0.00,582.41
21.05.2018 07:00,25000.00,22382.40,170.00,16877.70,16877.70,23307.38,114.60,0.00,0.00,0.00,0.00,1749.60,0.00,0.00,640.38
21.05.2018 08:00,29700.00,25581.60,187.89,19287.70,19287.60,26802.69,187.89,1180.52,565.00,0.00,497.87,360.00,310.00,0.00,22.35
21.05.2018 09:00,32500.00,27794.50,207.99,20147.60,20147.60,29185.09,207.99,218.67,824.00,0.00,142.00,40.07,336.00,0.00,0.00
21.05.2018 10:00,33700.00,28964.70,213.99,20359.80,20359.70,29699.68,213.99,788.78,1022.00,0.00,596.80,66.50,384.00,0.00,0.00
21.05.2018 11:00,34500.00,29388.00,198.49,20174.20,20174.10,30345.62,198.49,1959.55,372.00,0.00,1130.11,46.50,379.00,0.00,0.00
21.05.2018 12:00,33900.00,28114.00,189.95,19343.00,19343.00,29587.41,189.95,1072.23,369.00,0.00,488.46,0.00,300.00,0.00,0.50
21.05.2018 13:00,34600.00,28380.30,210.00,19939.00,19938.90,30136.70,210.00,573.58,369.00,0.00,188.10,45.02,373.00,0.00,0.90
21.05.2018 14:00,35600.00,28328.40,214.45,20523.50,20523.40,31149.64,214.45,1597.00,367.00,0.00,936.01,66.03,373.00,0.00,0.00
21.05.2018 15:00,35400.00,28045.50,215.02,20312.10,20312.00,31441.84,215.02,596.00,367.00,0.00,153.51,0.00,373.00,0.00,0.00
21.05.2018 16:00,35200.00,27906.30,215.90,20577.50,20577.40,31858.59,218.90,729.17,367.00,0.00,160.34,0.00,373.00,0.00,0.00
21.05.2018 17:00,34500.00,27166.90,215.39,19674.70,19674.70,31547.05,234.12,2332.43,369.00,0.00,1224.96,14.58,376.00,0.00,0.00
21.05.2018 18:00,33500.00,27097.70,214.00,18847.20,18847.00,31033.19,234.12,2268.77,369.00,0.00,1153.35,0.00,376.00,0.00,0.00
21.05.2018 19:00,33300.00,28024.10,189.94,18501.60,18501.50,30654.54,212.00,1757.35,372.00,0.00,378.73,0.00,379.00,0.00,0.00
21.05.2018 20:00,32800.00,29953.30,198.48,18734.90,18734.90,30816.50,198.48,1245.53,374.00,0.00,180.74,171.67,383.00,0.00,0.00
21.05.2018 21:00,33500.00,29770.50,215.26,19040.00,19040.00,31327.13,215.26,360.33,377.00,0.00,130.71,0.00,388.00,0.00,0.00
21.05.2018 22:00,33700.00,30814.50,192.00,17559.40,17559.40,30699.01,204.00,2051.02,377.00,0.00,795.55,51.00,390.00,0.00,0.00
21.05.2018 23:00,32100.00,29195.90,170.80,16996.20,16996.20,29579.59,185.80,1494.00,377.00,0.00,517.52,280.50,390.00,0.00,0.00
22.05.2018 00:00,30900.00,26985.50,186.02,14739.20,14739.10,27519.15,189.02,2444.57,0.00,0.00,192.29,218.77,0.00,0.00,0.00
22.05.2018 01:00,29800.00,25179.20,188.91,14735.10,14735.10,27066.12,200.00,1875.83,0.00,0.00,181.74,0.00,0.00,0.00,0.00
22.05.2018 02:00,29400.00,24134.60,196.90,14906.20,14906.20,26522.41,197.00,1338.62,0.00,0.00,500.93,0.00,0.00,0.00,0.00
22.05.2018 03:00,28500.00,23414.50,188.90,14722.40,14722.40,25878.38,188.90,1084.20,0.00,0.00,453.50,0.00,0.00,0.00,0.00
22.05.2018 04:00,27900.00,23045.70,188.90,14053.10,14053.10,25250.90,188.90,879.13,0.00,0.00,213.54,0.00,0.00,0.00,0.00
22.05.2018 05:00,26500.00,22190.30,160.61,13874.10,13874.10,24101.13,160.61,601.50,0.00,0.00,183.98,131.00,0.00,0.00,26.67
22.05.2018 06:00,25700.00,21828.70,100.00,15263.10,15263.20,23902.23,90.00,0.00,0.00,0.00,0.00,883.02,0.00,0.00,276.83
22.05.2018 07:00,26100.00,22641.90,144.99,16386.50,16386.40,24839.25,160.00,617.17,10.00,0.00,183.66,91.62,0.00,0.00,42.59
22.05.2018 08:00,30400.00,26374.30,169.99,17775.60,17775.50,27778.06,189.00,1219.52,824.00,0.00,304.75,230.42,0.00,0.00,0.00
22.05.2018 09:00,32700.00,28873.10,188.88,18630.00,18630.10,29678.33,203.88,990.50,922.00,0.00,147.29,0.00,342.00,0.00,0.00
22.05.2018 10:00,33300.00,29566.40,188.91,18809.90,18809.90,29952.02,208.91,851.42,1139.00,0.00,170.45,0.00,387.00,0.00,0.00
22.05.2018 11:00,33800.00,30702.50,170.00,18792.20,18792.10,30783.97,180.00,1573.33,369.00,0.00,476.33,0.00,385.00,0.00,0.00
22.05.2018 12:00,32500.00,28816.40,169.99,18062.60,18062.40,29771.67,180.00,1704.35,367.00,0.00,525.16,0.00,313.00,0.00,0.00
22.05.2018 13:00,33500.00,28733.80,192.00,18656.60,18656.50,30595.99,197.00,1631.73,367.00,0.00,843.44,0.00,300.00,0.00,0.00
22.05.2018 14:00,35100.00,29390.40,204.94,18937.30,18937.20,31635.00,219.00,3055.00,364.00,0.00,1825.08,24.70,377.00,0.00,0.00
22.05.2018 15:00,35000.00,29192.60,204.95,18747.40,18747.30,31767.02,219.00,3506.00,364.00,0.00,2150.62,0.00,377.00,0.00,0.00
22.05.2018 16:00,35400.00,28971.10,210.00,18828.30,18828.20,32143.52,219.00,3556.83,0.00,0.00,2017.94,0.00,377.00,0.00,0.00
22.05.2018 17:00,35400.00,28232.30,209.99,17800.50,17800.50,31888.51,224.99,3281.00,367.00,0.00,1868.44,0.00,366.27,0.00,2.50
22.05.2018 18:00,34800.00,27824.20,204.95,17111.40,17111.30,31619.35,219.00,1990.25,367.00,0.00,1012.41,0.00,327.17,0.00,0.00
22.05.2018 19:00,35100.00,28122.40,204.94,17033.60,17033.50,31734.96,219.00,2247.12,369.00,0.00,1456.30,72.00,304.00,0.00,0.00
22.05.2018 20:00,34600.00,29953.00,188.87,16855.50,16855.40,31871.08,188.87,574.32,372.00,0.00,288.74,142.83,387.00,0.00,0.00
22.05.2018 21:00,35300.00,29470.90,198.48,17353.50,17353.50,31918.33,198.48,1808.38,372.00,0.00,1020.56,0.00,391.00,0.00,0.00
22.05.2018 22:00,34700.00,30612.10,188.87,15746.50,15746.60,31617.83,188.87,2744.00,374.00,0.00,1774.55,69.83,391.00,0.00,0.00
22.05.2018 23:00,33200.00,28907.10,178.85,15365.20,15365.20,30483.88,192.00,2813.02,374.00,0.00,1761.97,0.00,393.00,0.00,0.00
23.05.2018 00:00,31200.00,25803.60,209.99,15081.90,15081.80,28613.63,224.00,1472.00,0.00,0.00,885.87,0.00,0.00,0.00,0.00
23.05.2018 01:00,30100.00,23970.10,212.13,15085.90,15085.90,27546.44,224.00,1798.67,0.00,0.00,972.03,0.00,0.00,0.00,0.00
23.05.2018 02:00,29700.00,22845.80,198.49,15142.10,15142.10,27292.80,210.00,1685.93,0.00,0.00,819.90,0.00,0.00,0.00,0.00
23.05.2018 03:00,28800.00,22169.20,215.28,14713.60,14713.50,26268.21,215.28,579.35,0.00,0.00,214.99,0.00,0.00,0.00,0.00
23.05.2018 04:00,28200.00,22155.00,189.97,14233.20,14233.20,25463.13,189.97,673.03,0.00,0.00,183.27,16.73,0.00,0.00,3.17
23.05.2018 05:00,26700.00,21268.90,170.00,13840.80,13840.70,24084.79,150.00,0.00,0.00,0.00,0.00,661.00,0.00,0.00,380.70
23.05.2018 06:00,26000.00,21271.20,115.01,15329.60,15329.60,23824.46,115.00,0.00,0.00,0.00,0.00,578.68,0.00,0.00,249.39
23.05.2018 07:00,26400.00,22322.20,159.99,16017.20,16017.10,24825.47,150.00,0.00,0.00,0.00,0.00,311.50,0.00,0.00,193.50
23.05.2018 08:00,30700.00,25481.60,189.98,17488.60,17488.60,27967.99,189.98,1545.32,0.00,0.00,700.86,151.10,0.00,0.00,0.43
23.05.2018 09:00,33000.00,27951.30,195.00,18532.50,18532.50,29954.49,195.00,1179.47,0.00,0.00,614.38,31.20,0.00,0.00,0.00
23.05.2018 10:00,33600.00,28750.60,191.45,18828.50,18828.40,30746.63,191.45,596.85,0.00,0.00,332.63,28.42,103.33,0.00,0.00
